/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountIDs
"32a7a461-22d0-4989-a069-508dca1a0ef0","RANKED_SOLO_5x5","DIAMOND","I","0je6yCq-Fb3MfRiXjzRFsS1uHPD5zv9C973rBt9MkoAC4S1x","OneBaldGuy",53.0,63.0,59.0,false,false,true,false,,,,,IRY6nKjQehGr3M-JUZuDXnGps2otSp5qyYAPiIJas_ABZPs
"e04e7033-c87d-44bd-bc54-a1e9e739f04e","RANKED_SOLO_5x5","DIAMOND","I","iUPPVcaj3QuhmQIpU8jOHJa6L7nhRie1kGUMrky_9_6WK30A","SMS Cboi",71.0,38.0,36.0,false,false,false,false,,,,,UBU-dkphQPMFGo3wywJjH7JS6ABaa66_K6aCjqS0yQOa4ow
"ddc66713-ebe0-4545-b7d3-0307e4604d04","RANKED_SOLO_5x5","DIAMOND","I","hzM2yDDUg8fgVojH6FBpBfObL0unHdmyhPS5Fb3tp2N8ONmT","KeepOnKeepingOn",62.0,91.0,90.0,false,false,false,false,,,,,echcXTR0UAdNBzdn5aAThT-2SrXlnGgVirf3PGPVnkVXXn4
"6d23b1e2-c0de-411c-a5c9-d91c5f4abb43","RANKED_SOLO_5x5","DIAMOND","I","DgbI4RKMm25bB-lQWh6Fzi2CXzYsb7XxPQjrHZ2Q-jEBhlaT","blâck cleaver",15.0,26.0,25.0,false,false,false,false,,,,,CBFBDdYhFF0al77E5HXEuE_Ic7fQJvIHpN7BklMGs0qA7K0
"81a0cd68-b891-4905-861f-92158eaf592e","RANKED_SOLO_5x5","DIAMOND","I","jFyjL9dCQtSxTdI58cdWDXQa321nGvR3MUB2V95Wg0mnnljG","SsumTimes",0.0,84.0,65.0,false,false,false,false,,,,,-MnwGcaBjawwDjR6J6RQgpR8ej2Cs3tbZjQm0dn1h5m1dWw
"2ce8d9bb-0560-4bd4-ae6c-f4be30a2b66d","RANKED_SOLO_5x5","DIAMOND","I","Mvq1D4Wqw0MhngiCWwyxamW9J74WaGbl7QCDSlxcZWAgOJAm","SUSAN BOYLE MID ",0.0,29.0,34.0,false,false,false,false,,,,,OtS5sE9ONrz6cpvrup4TWT3xjGM9z1nKIBFvXlCTI7qDao0
"51c846fd-c6fb-400e-80f4-d0c5c5d65546","RANKED_SOLO_5x5","DIAMOND","I","ttyFgzsD2N5fSTTXRRQDZpD_4zN8FslACY5505Lkt-LOO7K5","Kilpi",17.0,37.0,32.0,false,false,false,false,,,,,DJG2pd-8RBHQ5LGWa6fI3WYnrG5VU7yKgz8e-z4_qK8hRNg
"1436747d-7f29-419d-9b47-4020f7f07476","RANKED_SOLO_5x5","DIAMOND","I","beA1_ySJzlvuQCrSWJyCkYgaKvg4TyUGFBUm9yEKAsvs3Zd8","Hasagi1232006pl",100.0,55.0,34.0,false,false,false,false,3.0,2.0,1.0,"WLWNN",M9VepizsRaJnJLS7ujcMvEOBFovq5NPkgCmOy514-myMDPI
"d6e154f0-4138-488f-b58c-f386f1f3ed9d","RANKED_SOLO_5x5","DIAMOND","I","xz070hYD_RW3BmHtcY_NaPpn0NXQ8eF4hNswjlODxmRxEGwd","AndersTheSlayer",50.0,114.0,57.0,false,false,false,false,,,,,2C_fFzpWGi5lV9424cHdxWu1R2SQD348Kem2JBCkagSeAlE
"2ce8d9bb-0560-4bd4-ae6c-f4be30a2b66d","RANKED_SOLO_5x5","DIAMOND","I","uYAeDa1xLIkwOajK5SdZjG3OSaAF3jsppdy3ETRFUIepPtoV","9eetooo",50.0,53.0,41.0,false,false,false,false,,,,,jXh9xDx8Sx4qCgL9pODeAD-tlZdLz1riWzYxEJNJWOU0rKg
