/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountIDs
"368146c8-3673-4cc2-933e-82460462563c","RANKED_SOLO_5x5","DIAMOND","IV","JHOnUStRj3KVkZCOOnobgB4YDHqmuunHrq1lfj7EBQUHL-GG","PowerPuff  ZEDs",0.0,23.0,8.0,false,false,false,true,,,,,Wq_7FlG5xSMDpwfjYSdD3MiOeWCbKw3UxHmpN5QdOgP689I
"beed5efe-f574-46d0-a449-195a5bff9350","RANKED_SOLO_5x5","DIAMOND","IV","0l15xM61Np1qGz0ur4ro2_-5uKk-iB47fLZ_mojnQ0qq-ZW-","ws10",0.0,24.0,25.0,false,false,true,true,,,,,aXlhAMa03PLinxvdZ3bOW6gp-pdMPGBEGqud7zkGFjsk7g4
"1436747d-7f29-419d-9b47-4020f7f07476","RANKED_SOLO_5x5","DIAMOND","IV","Rd4IcTrmUESrh6ZzUStjfFFDSMlsMEOFAJcmuml-xCsUPwTu","BIG MasteRR",52.0,66.0,68.0,false,false,false,false,,,,,TOZuainWUR8whh0IyN7PpjpbzUmpIfHtb88RaH5er47oXxg
"e50524e4-598c-4741-ac42-e3e13e3bf22e","RANKED_SOLO_5x5","DIAMOND","IV","0ZhNFke-Zt9a-P2qzR4RwWInu7wWDAvxmyyE7WhUwg1znnFo","Trizak",100.0,28.0,34.0,false,false,false,true,2.0,0.0,0.0,"NNN",qUSPEj3ed7mTnX2xPKpo6x5Fonf2zWSs4_QgsUBDuUG-blg
"0cd7f512-57b8-4125-8a33-85b1397f7056","RANKED_SOLO_5x5","DIAMOND","IV","mWf3tOskcHXENzP3MIDEBdhOONordM8Ux38MjXarntaERcdr","Creamsorbet",62.0,58.0,53.0,false,false,false,false,,,,,VhCqAXJpSpbWBWhbUKrrEzH2wYbfOUj1OrZMZq11lERezos
"72be9263-d7c9-4fe2-ba0c-8aedec186e73","RANKED_SOLO_5x5","DIAMOND","IV","pV07w2qZjlwmoeQ1XAA8r7VGX-7Eg6DzseTlF2jUFCTaqK5N","młody sarmata ",40.0,182.0,187.0,true,false,false,false,,,,,QqIdx651AVvGSegJvadxL9JJp9ToBm_ZSxF75WanyYvi8X4
"5be59859-1bb4-4c0f-937e-39b869b12952","RANKED_SOLO_5x5","DIAMOND","IV","9dqkm3iBxWjL182HqGR5k9-p3BnpzNmRDLoLC-v1_W7hw6Gz","TwTv EUWDrama",35.0,44.0,46.0,false,false,false,false,,,,,0pC-DEAhHXXZu0o7-U8esUrj1dKdnUX2Vb4IJJ-DR-HUq18
"608b2891-53a5-460b-80b5-6ec68e6aeb51","RANKED_SOLO_5x5","DIAMOND","IV","xA7XY7vg5DC5GrWZP1iRnRnWEFQjwtnQzArQXcAdksK2rgxx","Ludde037",58.0,92.0,72.0,false,false,false,false,,,,,_Ng4Ci805BnkF4dF0LZNk7yxdDm5Z4OjHY1Xlm_p6bRXou0
"04623970-3ded-4466-a782-cfd917f776dc","RANKED_SOLO_5x5","DIAMOND","IV","5yW_iPmFmixfSpySH82ErCYSIEGQ1alvZuWj7jWTSNISsmLo","Billy Hèrrington",16.0,43.0,34.0,false,false,false,false,,,,,mYVmgItvmbhKqqLbnAdOV3q12XEz7RJLzsO-IgeY6QGLqhs
"447f7aba-ece2-4e55-a6ed-8068e989f2c2","RANKED_SOLO_5x5","DIAMOND","IV","IR5AvmLG4geokzTWvi7P08sSbn9OVO7w8ebA2M8scytiySZr","ULTRÅ INSTINCT ",0.0,37.0,22.0,false,false,true,true,,,,,Kg_hi7v7rEO5eq-SlVInTQnM0PH8FyufcKBALYtldNIUMPE
"77e14fff-84b8-4064-b265-cba25e68762f","RANKED_SOLO_5x5","DIAMOND","IV","Fgcgir77rKkQ1kA0QuAo8Tc3CgoH0hjAsv6AR2-cG3cMoEzD","ForbiddenStyle",48.0,104.0,88.0,false,false,false,false,,,,,iNMuzzly33Ljn-N35-4DaPkYDbsLVzPfz9q5V9Lj5LV_Wj0
