/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountIDs
"04623970-3ded-4466-a782-cfd917f776dc","RANKED_SOLO_5x5","DIAMOND","III","e__G5drqWsjQOAklJ4WCnTkneUEtpAPtW6FUe-9kSmyfVJlA","Spicy Raldha",58.0,167.0,159.0,false,false,false,false,,,,,X-iuBZMlH1WKtB0WOHzeihTR2i9oYr9cbtTi6Ct1u63Uv98
"3cf3b3df-503e-4b38-8720-a90752391f07","RANKED_SOLO_5x5","DIAMOND","III","sb83Ef1IiEQr-SxdPsM9MiiVk39ao5-FvDXODGz-mfsoS9pW","Âme Des Nuages ",100.0,67.0,59.0,false,false,false,false,2.0,0.0,0.0,"NNN",2HBxLdTGAe_i_JoRBumFx9E9b4Y5Y_PMbjbGIKx3xbpz2zs
"411b8fc1-616c-4f82-b2e8-e920d92e15bc","RANKED_SOLO_5x5","DIAMOND","III","2SNwSEKMr6iu4s1Ohd9rEUUy4RT5t8pSvLg0od3JMEmE0blW","lm decent",0.0,40.0,34.0,false,false,false,false,,,,,qr9gmGWTTmPCdSLSy0iflv73hButPQYPq6RGBLxMLpMy5HA
"6b9f6940-7587-45e3-a6b2-a5c33819ec20","RANKED_SOLO_5x5","DIAMOND","III","zQ8qpv-dGp1Tv8AbzPrJAFWmf5z945KfYXbBZkSBO8shKHvh","Yagaml",83.0,116.0,98.0,false,false,false,true,,,,,9So4sg4SsgAjyhLtYvqzcpZfe59zx39YEAdfxfycVBG2UEo
"f70dca7d-6617-4089-98c4-5d69fc31891a","RANKED_SOLO_5x5","DIAMOND","III","0tdGr5JaW34k2wr3mHlVsvIVhS0s1P7JUhO0NmyjVoDj4boN","IlIllllIIlIIllI",0.0,75.0,60.0,false,false,false,false,,,,,8KR-xXsm7TGoBuFdmPDEE7j7-Rxpj4V0JrxDG5_FHUK9myg
"0f109844-71c0-4d4a-89e2-1ba7c78c4945","RANKED_SOLO_5x5","DIAMOND","III","LGj0En-ZQQZbSBZmGXdMo6oLrnHpdSGLcy41k5N1uF-4ccv9","sockradekablar",79.0,208.0,151.0,false,false,false,false,,,,,X3EI1ozr724uWF7e9njOYG34XSju52s6eiOCE0H8tXraPTE
"5dd6416a-bf3a-41ad-bf28-0dbdef9bc1e6","RANKED_SOLO_5x5","DIAMOND","III","YDzszoEi89VPdjZLGhSTysLfRgxxprQBGbWqh5GhUjeI17NG","Magical Border",66.0,96.0,56.0,false,false,false,false,,,,,SM0uCL6QU3EX5T9ejPc57AyOzkRNQOp01GrENprPk85_xtE
"5989df77-6f10-4341-843c-af5ae2792757","RANKED_SOLO_5x5","DIAMOND","III","S20DEwZEokbOKQULixwMBchpF41bVCF5RUbthTSL-b0D6kuG","TITL MACHINE LFT",78.0,144.0,144.0,false,false,false,false,,,,,InbqYlz0IRVp05LLObRIer-jdIfsjgKOPoNLTx1fUhiAJjs
"5d834ad7-e81a-4fb1-8a5e-80d4513f9aee","RANKED_SOLO_5x5","DIAMOND","III","DVhnkhksUJWb-Y8wVLLUvuE8Qzb589Uj8dalUG34elNF6z4E","Gerâlt of Rivia",76.0,115.0,81.0,false,false,false,false,,,,,Fx-yyCEtGSY25C5PNrvqDFae5RIPCCv9zJVYeTACzUpx2dQ
"c97ba66b-4fe3-4ca8-a983-fb179940dac1","RANKED_SOLO_5x5","DIAMOND","III","Y3tJ95ntOr_lHhaUVy7Aj1jdbzq3c9vhKN-So1a6d534wwFH","Virtúöz",65.0,121.0,116.0,false,false,false,false,,,,,QXrJtq7BwkrUWWAe-7V7XTknaJ7owwIN-Ez3Chto-_Z4DkY
"cac41aed-69a5-43ae-accc-31d733f72976","RANKED_SOLO_5x5","DIAMOND","III","n5XQCI1S_xTAky3fw62rRnQW1HwyWUn1PQT3eonj_yfRG5kw","CorsairDamian",75.0,43.0,50.0,false,false,false,false,,,,,AdRLMiCav-2xk-olwfCc_gSURZdM-quifwEKp1CkPMiPyXw
"d925e093-2eb8-45f4-8186-1a21289fea55","RANKED_SOLO_5x5","DIAMOND","III","J-rFK2ilG3-LdSRNmDMKmmZwbEJ4-ABwSrB48p-9_cA1Jqes","Miś Juraś",37.0,128.0,118.0,false,false,false,false,,,,,IvHkwo78QRR9icUi-SU7MdPt9lsjBBbJUVpGJivDJ2OyRHQ
"5d834ad7-e81a-4fb1-8a5e-80d4513f9aee","RANKED_SOLO_5x5","DIAMOND","III","J1mGGmcOW2EWw93VNgYjd4AF7hfVnPsv3aK_x-ALr7aCkL0F","Klette76",55.0,244.0,238.0,false,false,false,false,,,,,hBfOHQnSV2Kio_Gqy36Z1zJIxZklCvtGw2a12junaBhAbXE
"f8659d45-e76c-4ef4-ad71-827c3ead42b8","RANKED_SOLO_5x5","DIAMOND","III","pR4gL_T2HPzl614my04n0TZBj0LWnnLE7cELCctG8-uF0tnB","kimeek",75.0,72.0,74.0,false,false,false,false,,,,,FeBU6ClBqqiHaGPr56ydfWAH4KLJNnCTSLJRdhKON1IXuag
"2d524a7c-8717-49ac-9c46-d1ee170d6647","RANKED_SOLO_5x5","DIAMOND","III","znIesdvqhOaBep2n-pCmt_o1ydefDeFUl5pWZdAaCkqYpO9s","AziNοx",75.0,40.0,45.0,false,false,false,false,,,,,Tfr774FFRhkMJdU9AYr1Atk-r191vW7oBoFG8ELtQaLjMmk
"41f72516-1dd6-4c0e-8706-43da824ede57","RANKED_SOLO_5x5","DIAMOND","III","KObhIXdlUNr87vBf0qOrvnHs314t-dLIpneJfHilqrXaYyqG","Born in storm",0.0,90.0,51.0,false,false,false,true,,,,,oU1xlc8eWwBYXRviL5zmt2_KtRdX_yFc5izE_Y6jA8I84Mw
"84ce4ccf-727c-4b58-96fb-d0aa4316b882","RANKED_SOLO_5x5","DIAMOND","III","TDoavjQnx6C24nJSZ6G85OdHB-Pbkf1Omnd_Ewf8RBG2Qz7l","JoreanKungler",49.0,113.0,89.0,false,false,false,false,,,,,QFgWbDbyty8ZhsYUyvxSXdavdQIggNOPDVBDarU8p8ENSI8
"411b8fc1-616c-4f82-b2e8-e920d92e15bc","RANKED_SOLO_5x5","DIAMOND","III","svkuGDNS4aj9FA8pLMEIZNPpwlf2V_07Upc-o7DLY7NXRzl_","Tilt4Win",67.0,120.0,119.0,false,false,false,false,,,,,3QCSGZDHs7LhemMLrdKgMDQWcBWUJ2HlJf0b1PM6kakPFhM
"67b7c630-e114-4849-8bef-06384b4e24f5","RANKED_SOLO_5x5","DIAMOND","III","XQ47iBuD-4x72n_jEtfGfQFP3ZsJP8w9qRGdoGXVndMMGqNk","REFORMED BENZ",27.0,247.0,244.0,false,false,false,false,,,,,ydBROnK-sdM3dcN3X7FsQUMDWlUo-6VKYzCJ9L2A4qmQ_9g
"3373e7bc-76c5-4c03-8b01-18bc26d3c44a","RANKED_SOLO_5x5","DIAMOND","III","DEmROTuik0h6q7dJeJjVCdxfcFoOvsHe6GAKCgM6JsX0-VYv","Rlven Ost",96.0,59.0,40.0,false,false,false,true,,,,,EiO40uY_HDl6aiEsqkR2om3ZIXC9vkCFsHIe24PySyPDFj8
"81a0cd68-b891-4905-861f-92158eaf592e","RANKED_SOLO_5x5","DIAMOND","III","we7bEJEcEmgRf2bVwRWbOd6dJiC5WzHC4oPNGx7CX4FTMJKt","ChampagnePapi666",49.0,28.0,28.0,false,false,false,false,,,,,aC7hLaV6IYeEkou06JggSHnmRQeHmM3yFbAxGB8sFrXy5Xo
"f6b8a3f7-018e-4add-b6d3-774b953d9ea9","RANKED_SOLO_5x5","DIAMOND","III","LPQOJYz-XaZQn07NghjwlCg24LQqHVaDLzP-KHE2hxQTeF7M","Perkzs Student",37.0,52.0,40.0,false,false,false,false,,,,,lk84rSa0RX-yLzodhp1c6-FeqAZ-9J6hYOJ1yPm1P3BK3co
"280547ab-046a-45ad-8690-7ecbe26a8f34","RANKED_SOLO_5x5","DIAMOND","III","Njsv9XqZPx69q4kHdZ8TueiIgED85Gq6sDbA-giVBaf5Q9RT","MASSOVKA",18.0,105.0,86.0,false,false,false,false,,,,,roEkIwKQlwH9A-y464pbg_wtwuQoCM1-GIqG4qXeiiuf7CA
"0f3f6a78-6345-46c8-8e76-e3b2fb38466f","RANKED_SOLO_5x5","DIAMOND","III","4K0ysQLd6J5swC1eqa-AgyDgpqKfdmJb-i9XhscnWvCV0r8Q","makimasnow",95.0,91.0,92.0,false,false,false,false,,,,,sM49lGoA0CA2TloLz_8Dl55Q8QEjeT6wR-wy1GlCW_lVw9M
