/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountID/SummonerLevel
"1f6079e7-41f3-4028-b7f8-2c94e31bc517","RANKED_SOLO_5x5","IRON","III","o2dNFNU8E2Iz7o-vdOllXsx_HQUSbIqPA0xSuoR6RlHbss9r","AqUiLeSiiTo",67.0,7.0,7.0,false,false,false,false,,,,,8cOtoTQngAMRadqsSpZP2Onm0ejp53Wx7IxC2iXPMG-801Y,62
"b2420fe6-1d6a-4c7b-8bb5-45fee3a01d7b","RANKED_SOLO_5x5","IRON","III","V_TFXJ0Q56DgIsamg0No_hxhw2PD61eJfimtMtXbTUjFFj4h","kulindra",10.0,24.0,41.0,false,false,false,false,,,,,wk8tlBVU1KxVgE89_lLxW7lgKevN3QGfH_vFaKH_2uoHAcg,71
"e1d0ea2d-75f1-4d50-912c-bd58b55c20d9","RANKED_SOLO_5x5","IRON","III","uXCHu-fJZ5oS3ROFNhBhiqohjISsFgNBqWAPDW8teIGP0TPk","Canario",60.0,20.0,37.0,false,false,false,false,,,,,8oX5XJPSgsyLuMFDZnBvEkjaKHpzwQQLnsUzmYy1uoeFG_8,58
"bb402809-be71-49b7-9154-d4f724eac7e1","RANKED_SOLO_5x5","IRON","III","tQHywzfVQDdsoKGLx9vK8IVDT3kCr_wh-hKEoE33JFswJhqZ","5TFU and PLAY ",21.0,9.0,22.0,false,false,false,false,,,,,nowkCwlryuY6BeNqWhFAbNEr02uFhmT68My6pRi76f7C0r4,155
"ed9ce7b0-a1ee-4862-8b6b-d6bf537377fd","RANKED_SOLO_5x5","IRON","III","81bKa17Mkiqv91MrsqhweqWMmmrVsnKWe7Xez8yd6OOlBL-W","Xx55KhaZix55xX",44.0,30.0,49.0,false,false,false,false,,,,,4TAmof-kpY1riTHO-yO6DPsUnjYiK_E-T8dl45jmhk2YZjY,49
"d4e35636-8dfd-46f5-b670-595cd9beeee5","RANKED_SOLO_5x5","IRON","III","GoVPDeZFTR4cyUQUZgp20Bu1BGkkKhD_tWD9u-Ykdc30kjy1","AlexZerstorer",1.0,5.0,9.0,false,false,false,false,,,,,heC7c4GYHzBGqcfcQHP_YNVkwOmyM5W41f96aM0FWRmWleg,63
"baf93cf6-cb81-44ab-bfab-bdf0e5dc3b7b","RANKED_SOLO_5x5","IRON","III","Kb5FpZpOa2aGzpwsKfwdPsUJRzKjj3NeCgRrh3PirHRu6w6I","juzalex",90.0,6.0,9.0,false,false,false,false,,,,,xk7LWncHLUEmcabCxpZQauSUwGN-VByyo1TRG8menQlh0dY,98
"c51f3fb1-60a4-40c2-812e-a88216ca74d4","RANKED_SOLO_5x5","IRON","III","m1WiopYnByHlh6ag6wTFZYlH2woWdVTH00S8exJMAXe_VXeH","The MythstalKer ",24.0,4.0,10.0,false,false,false,false,,,,,fXWJTovvtjsh7ArB1p59h4scFyrybMRX_fGPqmLMmINKj28,62
"ed9ce7b0-a1ee-4862-8b6b-d6bf537377fd","RANKED_SOLO_5x5","IRON","III","k_-lGtMOXA-lBTpCyERKKwj937P-ZjhzmB0yVDfiY1Df4grh","ricciolo28",3.0,2.0,10.0,false,false,false,false,,,,,cnnH_qAM_U7l6JIBPPQk6QqssFx45wE4KBgCtb5a3xAWmWg,110
"bc78aa0a-d467-4150-8a8c-f922eef57142","RANKED_SOLO_5x5","IRON","III","T2i9akBKkpUp219BBcgLGNv2GsBFVj2EibB2pjrQbzt2D4VN","Skyc0ntrol",0.0,12.0,12.0,false,false,false,false,,,,,TBwBAUeII-RucMz8IZBS_i6qXgAzGK0JM81Md7pdzuv-hlc,91
"4e27bba3-902a-4689-b2f1-7ab559d70c33","RANKED_SOLO_5x5","IRON","III","VleMpA1p5000BLNoQYcK8fk6IPxg1q_-c0pKXLIEU3sG8T_d","topmouad",67.0,16.0,34.0,false,false,false,false,,,,,C65ocMK0q2RuV8MqaDx4sYHSv0jLfBi9DvkWrk4zWwGU88s,127
"0807c705-49bf-4e6f-bd1d-053468cb8a4e","RANKED_SOLO_5x5","IRON","III","tcF8bVYyv2CE1bnMSwMnBF8r4PxadMZyaFZNNf8GVExYFnx7","sadocritique",0.0,17.0,37.0,false,false,false,false,,,,,f-PLiSEdiqMyRJlfsqHDNF6rxsslK9INcAyq4zSkm0YcwcA,82
"0e7f7aee-cc3b-43dd-a8a5-deeacf464cc0","RANKED_SOLO_5x5","IRON","III","x66p0YqVP2SrsIS7K4sXs1C8bXAObcZDTDFjCtJzTOyugNDC","seanjdeaf",51.0,19.0,30.0,false,false,false,false,,,,,dWsVEABnaNqgWbWZpZexEcaYrLkhGI0_lq4J2ELbHnS2UTQ,153
"821dd5e2-c93f-4032-8318-540e2ecae29b","RANKED_SOLO_5x5","IRON","III","p8ErLw7jlADWI2Sb9iazImrd13GMOoUCuiUgVZ4qw39lnBUS","supresimba",100.0,7.0,8.0,false,false,false,false,2.0,0.0,1.0,"LNN",pPc51okntN5RM14iGewdAHIIHhbJvntaF-CqGeEXqA7rKOQ,54
"487ddf0d-8440-46e9-bf03-2dd8aeac7acd","RANKED_SOLO_5x5","IRON","III","U3wv5orTcI0_Z025Z6wSstMbvr9WqRQQy2UTKMNVGlDYwc0C","sinfuleyesq8",70.0,4.0,7.0,false,false,false,false,,,,,L7yNYFxTJnA9_51lyCtQaate578XYy0tSTpkBruFrPX2D_w,75
"c8d09cbc-b274-48fe-bd80-6c67aa01ab2f","RANKED_SOLO_5x5","IRON","III","vTO1xgzVWMWutsgwRqkI1yLTsBdNMnR9dFHdM9O4w0Xz96Gs","xFIRECICLON",30.0,4.0,13.0,false,false,false,false,,,,,aMABAZHufFfP9o2Hgr3x9imjxDfsxw9omx2cL0SaNypPWzU,45
"772c8863-621f-4de7-9a6b-0976a726fcc1","RANKED_SOLO_5x5","IRON","III","bjhjmRmMKEC2Tk1mey_n328swLdI3CsrUVAqWo76CaFsr_mk","XATOX",67.0,98.0,113.0,false,false,false,false,,,,,3hFpdoRnbFsD-l8QEVEaLMV7dVL0uaDYq5l8cabRhUYO-0w,139
"3294ba10-6fa3-4c69-b2e9-3dfc2dcb3b39","RANKED_SOLO_5x5","IRON","III","VfvNGLOTRLW6H1XwbppXRhg7xYbeBSLuYyEGNg7k6CvXlS2O","boooy1",76.0,6.0,9.0,false,false,false,false,,,,,cuqM-xvSrWbPXSDoIdgODSoq6CrSQDk65PJQ9MwZnKHONiU,130
"ff3b5f02-14a0-45a3-8b87-d78aad063a55","RANKED_SOLO_5x5","IRON","III","nd2I0whItgId801Y4lfKAjRZLuwo6EdIW327uBuOjzse5l8B","antonioGª",43.0,4.0,11.0,false,false,false,false,,,,,YWVDMLFg6dEStO51lKnTF4y6dzAvWEYpdLiv1adDvd-kNSQ,237
"66026abf-28b7-4e43-9b6d-0a8ccf825c13","RANKED_SOLO_5x5","IRON","III","M6_zkZuaKODE26Z9Wio1n8KQyqBVAALHgcHcb9-wL0ZR-oJZ","hugoxtv",30.0,4.0,6.0,false,false,false,false,,,,,v22cHH9jRf0uMctcp_vXiz8odGsTFSJVNSt-8IKfysOGHiA,59
"44acdb69-1ae9-4885-977e-18991d859245","RANKED_SOLO_5x5","IRON","III","91VW-EpFVaPB1XUsOMOYYCWdw_FojFXFORvMOBpqrQt-P6s8","Kyuubinisan",12.0,4.0,17.0,false,false,false,false,,,,,StfGhDf5V4qJxQAG7qDAsas5yNiYzunYCGylVPbXUJncWVU,118
"ed66e4b8-e2e8-4f07-8f50-77b3d6756525","RANKED_SOLO_5x5","IRON","III","W7u0tdWEC8vuXBorHMfz-XseqnYeZCOMfkc1eQnie30zMQ_L","MaelStormer",65.0,46.0,47.0,false,false,false,false,,,,,_3LURB9Rr875WdCNyQrjrPFsYszNs05k3zmprjpCiWc2iH4,178
"ede80e21-eeee-43cc-854a-68f1668e4938","RANKED_SOLO_5x5","IRON","III","lauNcvmyJ7qzjA_b9S3A8klQOR7mUNttAdn3H7hUqllgUjmv","BestGaren0",53.0,7.0,7.0,false,false,false,false,,,,,-OlCZwOYMJtigOgJeeo0-dYm5d88fhqQ8TF65BAP52GGcpI,110
"58097087-c3a6-4ad0-a0bd-a80e216cdcc2","RANKED_SOLO_5x5","IRON","III","fRw0JYsAGz_FS2h0Th6DgHmqMQDPnzdHId13LbIWaUtshlZ3","8cent",60.0,1.0,9.0,false,false,false,false,,,,,rH5I0hl2yHRE8g61YLnvNqEQindCeSoQGUtfhSKS1rmwj94,51
"7ed5c018-397c-466a-9d23-5e73969c1f09","RANKED_SOLO_5x5","IRON","III","sHIyQckxJijxk31alKa-HcEzclSf_o7lolYg4l9xIWj-2nIV","Mo7iTo",2.0,14.0,17.0,false,false,false,false,,,,,m0IfE_2e6iFeYJuOz5gB_JrKZFrQRYCsKRCa8BANw9B--ns,118
"a0286f4b-1470-4568-92df-5efce9f729be","RANKED_SOLO_5x5","IRON","III","KlGS5JOjNmtkwrKN__k9us37wYx9Viup5njydZ9gNHM76u0s","titos105",12.0,99.0,105.0,false,false,false,false,,,,,BKxxJVx7er0OQLV5_qyjq8-W7Lm7dC8ewCimsLjpZRnWL58,146
"56abc3f1-e386-4669-802a-21ff61041ae4","RANKED_SOLO_5x5","IRON","III","lrXHkhGfI-RNyvI4zt5taDne3v1060SHVVYd0zy__vAazhDg","ftmonster78",0.0,3.0,9.0,false,false,false,false,,,,,UFcLNJfmtuJ44P9RJXfjBGBzSiy2kBvgEi_M2DfCupioIxA,95
"d35c7342-63c6-4bdd-af84-f49edc453423","RANKED_SOLO_5x5","IRON","III","4sEZ-RknPbwR6k-ms8iC_I9JW53czQeYcTMF4mbx4vnZW7vh","Azmmoog",35.0,19.0,25.0,false,false,true,false,,,,,H4c7-WT9iLsnRcNJnF29n6kal7zMx7k6XCyWhpzcgAAQY7M,43
"b6a37255-1a84-4571-8317-49bf11956a26","RANKED_SOLO_5x5","IRON","III","SfrT3Qc6pfx7VWaN3qKD_UiXPkLImfJaGGHUVl6sZO5MmAhc","SunLightMoon",20.0,22.0,27.0,false,false,false,false,,,,,JiejrADk0JN-6aUXfH1sJBxEPhEFcAaWbpUYGk7ihWjX8u0,151
"48c65bff-ccbd-41b5-ba09-2b30481d78ab","RANKED_SOLO_5x5","IRON","III","tYuYYUFXfkb2Ymm3LPzIgcphUBD5o3dWllLWsYvIYxKpvVoI","xRyeser",72.0,5.0,11.0,false,false,false,false,,,,,LEG-MiAUM2fM3tiK0ZdI2267cW5d5O7VTuNt2Z40BdKVBRA,258
"42a843a2-8fbc-4338-ac77-5f903c0c5e48","RANKED_SOLO_5x5","IRON","III","7pdHoT3GwJiFFCG0nkQ9dYWQtz0V2omN_DTLoti2xweT9nxI","MeUrgotLaVeiga69",26.0,3.0,8.0,false,false,false,false,,,,,Jomc2_kNwk1z40-lO3pGscbxRbx0SNHyg6hMWPxlNX7uN8k,79
"dfa51ba0-4c58-418d-a768-3b2c45f19ee1","RANKED_SOLO_5x5","IRON","III","-9jXkNCL7xsxe0pRRoDEJp-Lb74J3kqwkPastvra3c49eJED","Mastuy11",64.0,65.0,87.0,false,false,false,false,,,,,pb-gGqZpJEODkpRG7NZdmseEiCpwIhr8OcbvlsWl-kOfY-4,123
"5c71063c-b173-4a38-9a9a-c6a3fa1f8f22","RANKED_SOLO_5x5","IRON","III","AYjUtmpMMPZ51886qwLsdARr37Lc8P-QCEHiuT-9jpCbJ8J5","KûroBayashi",40.0,3.0,11.0,false,false,false,false,,,,,zb5lU___D5c1s-8gOA15hPN19y7xqtaJLhEMy2HEpbKm05M,244
"ff2c3c60-e87f-4909-97d1-64d4df47d5f6","RANKED_SOLO_5x5","IRON","III","TuSwoNpqKjJYPTfWefKcORyi4Ske_IUMUv0DfMirL0rcY6M0","king mahdi82",32.0,5.0,10.0,false,false,false,false,,,,,W1-6IaHKHZNHYawrRLbdI8Q0IvqqNvcnWG19vEVXbtLnRiQ,167
"917422ae-8ca5-4405-b046-9e920bcfbc8b","RANKED_SOLO_5x5","IRON","III","NWnxjskjTjH7KnX6qGmdpCcSaRrA0uKO7sp98LvcwUBJK0oZ","Firelow2000",86.0,6.0,9.0,false,false,false,false,,,,,pLf-JkHwBqgQK_biWs2jD3nuM9aSoBlQKT0zpELOI3DdMoc,106
"57f19cb4-7a56-40c2-bc83-d91cae0316e9","RANKED_SOLO_5x5","IRON","III","mvKtWImbn19is8MW-vsixfs8v3K-YIZdyhZAKVvsMMvodVmd","MRAnmtuanXx",0.0,52.0,54.0,false,false,false,false,,,,,VwjeVJ5vAA_DLHCiEIJVRCRDj_y3_XjekAVL0tcFjCIGeO4,216
"a20c42e6-e77a-493e-b61b-743bc440732a","RANKED_SOLO_5x5","IRON","III","Oy5x9p5mfvoz6d2OUm9H8UltzklL4KFjUZrAHQNiSRTqc34V","xXxBoosterxXx",74.0,2.0,25.0,false,false,false,false,,,,,dpOWDGUowCm9YlXdhMtO80O5WjSlMQF7xbNFzbFOAjEpdlM,47
"cb5f909f-889e-4f7a-84d3-09c60833bcc9","RANKED_SOLO_5x5","IRON","III","0Sq-5XzIl--9MHqXNntAL4H-iZ_EuB8B_HcMsXIz8A249BcY","saad l7way",69.0,7.0,20.0,false,false,false,false,,,,,DhUjcep36zO9jPfeMPUhMo8ymNW6TVX4r1PwWTb2AtyyEKQ,97
"904360cf-5791-48ef-a62f-dd0a596a65dd","RANKED_SOLO_5x5","IRON","III","cdwxQysZprp0hT6E8cg9j6H-8KGqR1FMkG2XCL8tXVOls6BN","Z0und",99.0,31.0,41.0,false,false,false,false,,,,,covYvD5PDKo6Y3qpd6p76Mg9oJ6IYFpd7NRBwb9dBB-daa0,49
"31561a69-b51d-476e-98dd-40a609d0274a","RANKED_SOLO_5x5","IRON","III","WPXS_lGZWXdh5C99nrCYoC-KZwkHkUPJr3jTyuZpWZxt42Fo","ziksca",52.0,12.0,17.0,false,false,false,false,,,,,er5tMjd0OtOMVYt0nuSzT-kZ01TX9t8EJuymzXi3c-R-q64,97
"ce6b74f6-8f14-4052-9937-9fc537281f06","RANKED_SOLO_5x5","IRON","III","IkEEl4gE8CQg9pPIu8kcGiu9p_hbJ12Yvpe8JCr9LvJbWOiP","Principro",72.0,6.0,7.0,false,false,false,false,,,,,1StpqQ139pastaGFpngrusJxYqCI29l_y2y68mkARyV4z14,35
"b5369cd6-3a82-4763-a0d3-ec66aeafec34","RANKED_SOLO_5x5","IRON","III","ZCSbKL_WX4nsNk0FQkt6ROlYv7UBHQFnEZoZYrY5r4voOWYD","JoaoTeixeira07",61.0,7.0,10.0,false,false,true,false,,,,,kIf7tqBhCR0_ngOxtDa__9GHOQZA47x51rRwtOuc4Nt_h9k,67
"97f2d8c2-73dd-4007-844a-ed3d7f036e89","RANKED_SOLO_5x5","IRON","III","8mFrHggEu3SfSLOGbsF-olT9f7--S0l-MSckLkbxHD1xX2Lw","Benjago2000",18.0,7.0,22.0,false,false,false,false,,,,,IgAQ10qGg7VxGc1I5Mcucj7B96kYGqyu1SJT1TwkWErx-zk,56
"474b8d09-94db-41bb-ada7-37eae2ad86c3","RANKED_SOLO_5x5","IRON","III","9rMoz_daD_o8u6Uf4bbbXS0Ye8ZRcT-1jQLPJXJQkAU0DHzD","Wailden",6.0,30.0,37.0,false,false,false,false,,,,,KVFzu4GBmyrDPFPzi9mIQzHS2giRet4N2jqI6l8LOW1Lg_0,96
"d687be3a-725a-4135-abab-8fd023e4bdf1","RANKED_SOLO_5x5","IRON","III","9TXi7YlywUXQ8Lv7rKGiUF82FLofxUtTmoZxVLjGvB4qoDtj","Yayouswg2",64.0,18.0,18.0,false,false,false,false,,,,,N-GTJZjGslxscAjqxhXigqdY2n1c02H63dHkaHLm_ENgGc0,117
"cbdad89a-e447-42f1-ab84-d6c5060d5266","RANKED_SOLO_5x5","IRON","III","yPkkKBEhRF44LP4mRsvrh-5M1Xgi6cMyrASULTl8Iriwz6pc","1A Bonobo",50.0,5.0,15.0,false,false,false,false,,,,,3vACzomx81rJLp_yQncfWAtuzf2f3sP4s5nQ0ibNY7P0808,85
"94c2fd11-2232-490a-847a-f42a91f7ea98","RANKED_SOLO_5x5","IRON","III","AGaYmakOYS088DTvpjZtsVW9YEp8ZVOfqIEi73A0Jo6GYS1V","ManSonNNNN",10.0,5.0,8.0,false,false,false,false,,,,,BDQe3BxhLJmWngaBHA4aH2NwIovBS-JZGdc52-2vLmGE5gk,145
"94618739-7939-4e53-ae57-e9fda572ab0c","RANKED_SOLO_5x5","IRON","III","s3NlwzEPZ9pY-7LTA4L1UOTjoAKgJWYJEBRYSCS4KGmqdyRE","carliyos2",13.0,5.0,11.0,false,false,false,false,,,,,MT_TFZm9m0-znngbjt8NyBznop7xLKTv6gQ5i4r0cFqlwhE,112
"9b719550-b313-4ab9-a44c-6b56370b1587","RANKED_SOLO_5x5","IRON","III","mxYq96RBZ5rrzLsNVLSdKVNQ2nl0QSSQedbgbBrkCb_ljySW","rafa submormal",78.0,12.0,12.0,false,false,false,false,,,,,y7fNvUqKhs6OF1jvbb85B-J-CBLdmbTAOPSociO4jC1jqP4,124
"252aa0ca-a95f-42eb-a193-d883ea0940ae","RANKED_SOLO_5x5","IRON","III","WCKI04Qq55lzR5DW68S7LKF7y-3nfA7ZPM_gNvnQVerrWE7I","TheTude5",56.0,9.0,11.0,false,false,false,false,,,,,vFpE-J4EobkA6B1-2s0Kg3Ny06K8Mi-uAiiHQXIqjMZcy2c,86
"01281c35-f68e-47b3-be62-f8fae68a8ecb","RANKED_SOLO_5x5","IRON","III","5qNKVnJlwWYPSu40tiOmmo_2sBQ0JRCi0N9LJwo9UuTiIwmr","Lady Storm Bornx",100.0,10.0,16.0,false,false,false,false,2.0,1.0,1.0,"WLN",acnJvd5XSUfGIAmWhgsjUAugtvCBjzKrrJucw7hjoKhIUns,85
"59497ef8-900c-45de-8804-4bab47a277e5","RANKED_SOLO_5x5","IRON","III","4cypeaR-2TIqPhtGlPukVFxrHOHjlv1WtFPBreAURJOSjgs8","XX POTAKO XX",7.0,4.0,18.0,false,false,false,false,,,,,hxxnOy-pw2KPhHyr0cZnygriR_aAaVr1UBElYt_lga-qAgY,52
"2e5bd174-400c-4bf7-8f10-5d260934b42f","RANKED_SOLO_5x5","IRON","III","3tM-0kBFm-DhySSe4g5PITAn03RzmSw5PuVWdMfI3hK-Y6gy","H 4 R I 3 0",0.0,10.0,33.0,false,false,false,false,,,,,zRY8JlnvkpqOoKPMI5EskKxHwiwYlzUXJmKLRE0gW1wYzSU,324
"a5356bdd-5e6c-409e-b37f-3a8d87112e29","RANKED_SOLO_5x5","IRON","III","ma9iJdi9vWmb2UxWOA9-FvTdIoO-HDP6aPK9OJxIjhNvE6VZ","noobot44",100.0,3.0,8.0,false,false,false,false,2.0,0.0,0.0,"NNN",qtbPlLrrcyQR482XZYlSjykmipiVPz8stcFHoGz1jKkhoEU,183
"9b9a2a65-2365-4249-8434-4d53309e1209","RANKED_SOLO_5x5","IRON","III","C0uYsndaUCdlrS6gS4aLvSldq_f537eUxSHPaHi-0imQiQfO","boomnp3PT",89.0,31.0,43.0,false,false,false,false,,,,,FynrxXFoxwe15eb3j0AGnseGXAU0w4XfuxlF_MNbDLrSaGw,76
"54d92fef-bb58-4c93-b8cc-191995fc5154","RANKED_SOLO_5x5","IRON","III","JgvV2IW4PnPj5sQk2kaz4J6rPDUXY2bCwF6GXXLhOC-5N68t","NadieYTuMadre",80.0,4.0,6.0,false,false,false,false,,,,,hziVDSmAphFvUIbz0s1ElDUVbwAksv5Zq7pxMcBtKH1sG-Y,51
"9575d410-b917-4c4f-8eb7-8871ed0113cf","RANKED_SOLO_5x5","IRON","III","NxRYXOofE2ItB0vcRm3h3IyJgwixgLIxcqgKl8VlqLgcdH_h","serpipunk",62.0,2.0,13.0,false,false,false,false,,,,,70xC8eFZPK5p0tdoxd5CET_Wo5vfO5pDitw9BHGoZjyPuP8,47
"bceb0361-9e39-49f1-8ab4-7ac07fdf4ad9","RANKED_SOLO_5x5","IRON","III","50L6_Cyj1iE7BEAbxzTU4eXiMEUAzHF7YcK_FdGHtSP5223U","JUST CS CS CS",60.0,7.0,11.0,false,false,false,false,,,,,7v1vOKCCxPixve2geiQG_Ztt7gEsZ54BL9m8VSIBZjsI70I,39
"3c217887-bab1-49ba-a5e3-6218bb784183","RANKED_SOLO_5x5","IRON","III","9Wf7zMkNldTuXMqK8gfY-pv_jcAMkkGrnE98XeWAP1GlDTDq","zlTr1nd4d3",68.0,9.0,9.0,false,false,false,false,,,,,p1OHFJDWuEtICL_nFLvD8VCkhs8T-IHa033OkuDECIHWAgo,87
"d96405a8-4f45-4aed-bc08-5a21072dd065","RANKED_SOLO_5x5","IRON","III","BpBcHnFguwZiDCanteP0fB8zAtNX7mkR3gnheC3NYrB-ohKw","toxicbxy",69.0,6.0,11.0,false,false,false,false,,,,,hkZ4StlsHm4M01J-aejUeA108w5KmV78VKcELVpUsPrS6Ho,131
"f28ee324-b287-46a2-afe9-c85d8b826089","RANKED_SOLO_5x5","IRON","III","zE0JDleIphv79UsejtN1BntelxoMov1oR8PddO6jG6XA2zZV","Delfinul96",13.0,6.0,21.0,false,false,false,false,,,,,7bk_Bsp6azLPnNpxF20ZIfYm-HhnUupajjY3xAJkp3BvN2Y,98
"83896eb3-ad1c-49d9-a70d-b304bfeb36be","RANKED_SOLO_5x5","IRON","III","0cudqEh0VKssXFQd6hCg1Q2AOl98KL2gPqBjSVq7Si6aVfjP","MrSpoods",87.0,4.0,7.0,false,false,false,false,,,,,N2amm4seq-SE5PmJstFyM8S5dGEz-PfqTtJrhGnQhXEpRzw,94
"036d9a76-67e8-4559-a53e-36a45eb3b0fa","RANKED_SOLO_5x5","IRON","III","nhqVRYbPjE23Hu0wDMKrZapmySNMRALfog4KkCp4KLZzeeuL","Blackdayron",21.0,8.0,18.0,false,false,false,false,,,,,VEvACoP95Q6vfCliM5NDXmJAio8YaQv8N8qOSe6C0VEkb_E,208
"88c35662-6a22-47f9-92d3-41da21924e8f","RANKED_SOLO_5x5","IRON","III","ObrFd8VBLkqUVNpwZR7dxmqpzS6i9d4ucVjPR4cZqE1eBHuQ","NATO99",79.0,11.0,21.0,false,false,false,false,,,,,zZiiTQb1Tw6DJVfa7tbblZxtuutXp1600x5MV8m-rCPZy9k,59
"31162bc3-3ed5-4a32-9459-0c6fce7ccca9","RANKED_SOLO_5x5","IRON","III","GLn7_9VI3qrwr7LqO4f3ByYXAMzJMBaEJBTqbPpT9_Twrxwz","3lDuK0",62.0,4.0,8.0,false,false,false,false,,,,,OQ3BTIBFN7I4VTrpASxNXlzkwx0KzsWxWVsC_S1Rr7qDgR0,103
"5e5d2455-f0c1-4b31-94f8-1a81e5338b42","RANKED_SOLO_5x5","IRON","III","tnBqonZf0wL6qtesWLI4lOMz75E-61RtNvAMFjhI00OMLO_q","jonicko",0.0,5.0,10.0,false,false,false,false,,,,,If3NVaBz2oU9azER-O6FvB0Kr0lL-3GX9qR564aesxDZ2ic,95
"75155f06-f1b6-44d0-a474-74ef44d31054","RANKED_SOLO_5x5","IRON","III","zDCbD4iqarIYI3yjDnooAa7phGuKjDv4wzm-JSn5lxfWzf_b","AufdeinNackenBro",87.0,5.0,6.0,false,false,false,false,,,,,8KNSGpzLUho_ICEW3mvp47o-7m72Ea1NCZ6Mu-rs5yKErps,94
"6092382d-5bc3-4f5e-97c9-b7b6da165ea5","RANKED_SOLO_5x5","IRON","III","VrhZHH_TQh2RRBVdifbnHgJnqQ5qIK68GS12tKzR4nohZQqN","GM Black Sword",0.0,14.0,27.0,false,false,false,false,,,,,vXXrPjqfyxH5jlL7l8giE_S20EXWivAXrRykQk7wXwyrNdE,301
"6bca173d-1286-471e-85c4-3298417a0f1a","RANKED_SOLO_5x5","IRON","III","TkQCCJmuWq6AmhUEsM68QB1x9vlvwHZVEFdv1Eq9aU7ceKNr","blackmirror14",27.0,6.0,8.0,false,false,false,false,,,,,OgG7_pL6h1jmWGSaDm2B16su7aOo3OiAfGbra4_J8G7pCik,117
"0c4de8ac-7fb7-4a4c-998c-36ba30b90600","RANKED_SOLO_5x5","IRON","III","9h4SF99qL2zY-6oOpW_iXwnt757CaZwLQ8DkhoFZ0kp6744Q","zikmojin",11.0,2.0,8.0,false,false,false,false,,,,,zCmN06rj1IaAB1Bs9g3SrGihqkHpRzZCv7nk0tc7ydqD5FQ,128
"a3a8a01a-8ad5-4efe-974d-4160eab3ad66","RANKED_SOLO_5x5","IRON","III","_qA5juOA_0rr5UJLenfSXZQRZK7ZZhvpd1UsIJsP9UPgvdsA","Blitzmarck",41.0,6.0,12.0,false,false,false,false,,,,,Rtr8psIaOqdSa41IyLE_CE6sfb9cZKftzOuOdcdKfkNeP_I,93
"4c1ab33f-c360-44d5-b403-933c8b3c7a76","RANKED_SOLO_5x5","IRON","III","XRnLX03SiyAB4Ymm8DW-XLZjFSKCbNqTuScT8RB0hgsyV0d3","Mayurius",15.0,3.0,12.0,false,false,true,false,,,,,U9EgQItRUPuh1T1ftCqe6VL0BzbAqdjJZwzaU-UIhdsW940,49
"37efcf4e-07c4-422d-b2c0-58ef20523e8b","RANKED_SOLO_5x5","IRON","III","nOdi_RfNOr7BeUy_V_B2lIpnEhPGJeitJmSDoWIacXAeBEwD","Bourne2017",49.0,3.0,8.0,false,false,false,false,,,,,d1vlRg9RkjSIkfnZA88uVx_3Ur2r3wipv1BXSpYFvwdaM3Y,72
"f58c2292-83ba-42e8-876d-0d48dd68c200","RANKED_SOLO_5x5","IRON","III","bgcxJIdUhlmu04XIPM_RcHqGZInqhDM5FcXjA2sFPjb-j6OB","marcuitos00",18.0,2.0,8.0,false,false,false,false,,,,,x6F4MtEAWXVOEk9p1ApWWF-aCBUTonTjM7l-OEUknD4y4GE,40
"2c5908e5-b0f3-4045-b32f-3e9480e25e48","RANKED_SOLO_5x5","IRON","III","eXG0UX8Jj4cHzSw_duLzXpxRBbKz7RDZn1O34cZkMgL9rw0G","geremyboy",51.0,67.0,68.0,false,false,false,false,,,,,1BJzswmfoB5x0yFihkUWcz37CyovQUAN9ppYPrKXJTMHUaQ,182
"690bf3d6-a5d6-4189-a368-4bf45ca9997f","RANKED_SOLO_5x5","IRON","III","Ub3u9E4id8mbtyXP66pvJ9PDoT3bZ0AfLbAV4Nb6UAyNn5pg","Stop3r",100.0,6.0,6.0,false,false,false,true,2.0,1.0,0.0,"WNN",ydOPlhBDaZ0Y47VvVCBK-VWhkkL12HjDybzMhuEW_f5oN88,157
"7a68339b-43e2-427e-a16e-27bee71c4577","RANKED_SOLO_5x5","IRON","III","fck889qEOOWHtj8QbCm5WoMBYSNOv_UBl8Dk3mlzEWcPRWHy","DiamondShieldXD",13.0,4.0,12.0,false,false,false,false,,,,,KByUAgRRvvkEatgNhOFN5W7OgwEQJIy24pTlOAVWBvFHw2Q,92
"b8a9dd49-31b7-4a79-9365-b6ad5e727583","RANKED_SOLO_5x5","IRON","III","_YuKvWIJw6OFBt-iO7E7t3VyzqT8ckgTUYBDfnDt2ZyvCzvP","topedra",98.0,36.0,59.0,false,false,false,true,,,,,IAt50EguP0EkB5JF8SbrTzCDqrBKJDpFH1OGGKFnrSCsXSY,132
"37a38438-799b-441c-95f1-e79d208e69c7","RANKED_SOLO_5x5","IRON","III","eWpZ3uc1z4VP3HDE2lL513Oi1pnz4wwPwRWkaT9P-ey6i5q3","XxLaDySDrAcHeNxX",0.0,11.0,20.0,false,false,false,false,,,,,oADbgA9SA3sbozgJeFLUaE5TbqbsbN2Hja1NhPYgU8r82bg,102
