matchID,accountID,participantID,championId,teamId,spell1,spell2,firstBlood,firstInhib,firstTower,goldEarned,creepKills,kills,deaths,assists,item0,item1,item2,item3,item4,item5,item6,visionScore
4380867816,TtIByl6Ohj4tX6UUNAPj4X5IY-iAtmT-sqThn8ClBUM0LKg,10,412,200,4,14,true,false,false,8262,37,3,5,19,3857,3107,3222,2055,3117,3105,3364,51
4376388518,zEyXqSnMF_nwqI_MDtFpfk74X4Z94TwZ2X6DGrSW7LRnTrI,1,25,100,14,4,false,false,false,8761,19,2,5,24,3853,3107,0,3117,0,3157,3364,60
4376388518,bQm8nCaqgB-w3jW_XF4aMoixvdNo6oUbZ2xtTAxSUFYQSr8,2,84,100,4,12,false,false,true,11827,161,7,6,13,3146,3157,3020,1054,3135,1028,3363,20
4376388518,ulNU4JS77EaUnEbMHzx1wmfeGWxEL_3gHt2lARi7AKFeGw,3,51,100,4,7,true,false,false,15315,201,11,5,14,3006,3095,3031,3094,3086,0,3363,18
4376388518,S3PoP629PGAldi6Cox5yVHfWwMXQFClHmnbLoa0Z711Kog,4,245,100,11,4,false,false,false,11031,43,7,5,15,3067,3157,2055,1402,3020,3145,3364,34
4376388518,JGLNizQ26TG4B6_cr61hrFll8h0Ae2W8cA4zgGYcFCJFAg,5,98,100,12,4,false,false,false,11010,123,7,3,11,3194,3748,3082,3047,2055,1011,3340,28
4376388518,Nt-vADqx3YJvTz4e5pRnaipjE4czEEkDv1glodTdobQzs3JZEC2o2te6,6,145,200,7,4,false,false,false,13841,186,11,5,6,3095,3124,3085,1038,1018,3006,3363,14
4376388518,TtIByl6Ohj4tX6UUNAPj4X5IY-iAtmT-sqThn8ClBUM0LKg,7,111,200,4,14,false,false,false,6888,31,1,9,15,3860,3050,3193,0,3111,0,3364,41
4376388518,2909M-Jz5RsHqBNLP1Jppqg-KrNY87wFDB1f8SqeL8M7qKEy_iPVKoKB,8,517,200,12,4,false,false,false,8870,147,3,8,5,3027,3157,2033,3067,3111,1052,3340,10
4376388518,AFKo-FxIlCVHUV4qqjN9Ch5aycXGyB1SdFkm3JOdOvuW_eM,9,64,200,4,11,false,false,false,8216,24,3,7,7,2421,2055,1031,3111,3155,1412,3340,32
4376388518,aLf33nMjfAhowk7qBSNQFcY1tk9nk2DvH7dpL8w92ITHFVy7mZRrzxxN,10,45,200,4,12,false,false,false,11150,195,6,5,4,3905,3102,3030,2033,3111,0,3363,24
4375659769,j--2-XQrjgEkw15SghHgEHy8c0-5YTdmvleWD-LwBq0gJXbEUBPEHacv,1,64,100,11,4,false,false,false,6477,13,3,1,2,1400,2031,0,2422,3067,3044,3340,21
4375659769,NaMRxSWqXoKvrQKd3Kci0BBmRMB1H7ZsmFSbQW4Ky6QYmw,2,235,100,12,4,false,false,false,7456,143,5,1,0,1055,3004,2422,3814,3134,0,3363,17
4375659769,TtIByl6Ohj4tX6UUNAPj4X5IY-iAtmT-sqThn8ClBUM0LKg,3,111,100,4,14,false,false,false,4527,22,0,0,5,3859,3193,0,0,3111,0,3364,7
4375659769,Sb8D_cC6iFpBJSmagRMOyjnsPe06gGOVa8fYuZb0vAGxrCY,4,134,100,4,14,false,false,true,9205,165,6,1,1,3285,1056,3041,3916,1058,3020,3363,7
4375659769,Vdkn1_XqMEhI4_XggJsT-dUJbhkCEI87aPwaKUxND09Hgw,5,84,100,4,12,true,false,false,6567,116,3,2,1,3146,2031,3020,1082,1056,0,3340,14
4375659769,jVkz7rsJtyt8n6y6dslA5HPI_Q5EFODCs_u92GqulgK2EA,6,74,200,4,12,false,false,false,5448,127,0,2,1,1056,2003,1001,0,3285,0,3340,14
4375659769,2KMD5tDGe_Dq-6dDci3El83TahNLhaMVfmgPYd6phzn9B3E,7,154,200,4,11,false,false,false,4221,7,0,4,0,2031,2055,1402,3158,0,0,3364,13
4375659769,BBdaFYZ-Mfg_E6ZPeg_0aySplooZ0zwv5ctvOH6QFX6pPJk,8,143,200,14,4,false,false,false,4625,19,1,2,0,3136,1026,2055,3853,0,3020,3364,25
4375659769,0X7-tIqb9X-erZkt8sou_3xYXGCPzZ4x3nLb8t6aNrEA3AY,9,236,200,12,4,false,false,false,6689,133,3,4,0,3153,0,3155,1055,1055,2422,3340,8
4375659769,knCeSBQZFnfMQN8pJV_FEFuX7CvdhGxPQDmS8DAKP4QakWM,10,142,200,4,11,false,false,false,4656,107,1,5,0,2033,1402,2010,3111,0,0,3340,10
4375371226,wAOityBx5m6oSgq4UU_SR3BNVzH8ixkYuA5eVpeKLMioDEJaPuEVbyJw,1,12,100,4,14,false,false,false,9924,50,3,6,24,3222,1057,3860,3109,3010,3117,3364,56
4375371226,BxnqhAeYGj0-8qkTjx4Gx7LEUAr_Y2qKV1ikq6ZH8O1GqIE,2,126,100,4,12,false,false,false,11951,183,6,4,13,3042,2055,2421,3071,3047,3033,3340,35
4375371226,oZKWq3dWlv8z84mRfC5IAUI1T9Xdy9ybGlAqDoFqHe7EyQ,3,161,100,7,4,false,false,false,16047,201,16,5,16,3089,0,3151,3020,3285,3135,3363,35
4375371226,wF0FTFx9IKs3N471-jyMQuRUjVCYn0WlOqRygt2ePuN-O7E,4,121,100,4,11,false,false,false,11723,40,4,8,14,3071,3179,3117,1036,0,1400,3364,64
4375371226,9NXJkh4CXvZtX1JBBsOlEpqxJAQc8LOoFSR3AdFfVtUd5wuJZ0IdiUQK,5,131,100,4,12,false,true,false,16246,222,12,3,8,3146,3157,2033,3089,3020,3115,3364,27
4375371226,Mi1FFtTOI32gRyVsnvdNdsSpLWgfVkP5KGbYbe3wYzzz_g,6,76,200,4,11,false,false,false,14557,31,10,6,10,3157,1402,1058,3020,3174,3100,3364,49
4375371226,AFmNpfirrLo-d8ouC96UwM7jG2oL_qjRe0y1HT-HBnlZ_A,7,516,200,4,12,true,false,false,11034,163,4,7,9,3379,3373,3047,0,3194,0,3363,25
4375371226,UIEO9-rlva-oC4OdM_fosQIKNW_4MTxdYjOynBaXIDlfm9g,8,157,200,14,4,false,false,false,9618,133,2,12,7,3006,3371,3046,1053,1029,0,3363,15
4375371226,NaMRxSWqXoKvrQKd3Kci0BBmRMB1H7ZsmFSbQW4Ky6QYmw,9,21,200,7,4,false,false,false,16992,323,9,5,5,3508,3026,3006,3095,3371,3046,3363,26
4375371226,TtIByl6Ohj4tX6UUNAPj4X5IY-iAtmT-sqThn8ClBUM0LKg,10,111,200,4,14,false,false,false,7465,27,1,11,9,3860,3050,3193,0,0,3047,3364,41
4375037263,6uKxAHiL5baOUHyP74PSeKkpAFVu7TYAmU3oC7Lyv6MCFqbYl_TKvykQ,1,55,100,14,4,false,false,false,9459,94,6,11,6,3136,3157,3146,0,3020,0,3363,11
4375037263,wAOityBx5m6oSgq4UU_SR3BNVzH8ixkYuA5eVpeKLMioDEJaPuEVbyJw,2,36,100,4,12,false,false,true,11241,167,4,9,2,3077,3181,3044,3087,1055,3006,3340,14
4375037263,3csbcIOK7kuiq4ruxfLAEZ50uxHe6S8_uFzB80x09AXy6g,3,157,100,4,3,false,false,false,9381,184,2,7,1,1055,3046,3006,3031,2421,1031,3340,13
4375037263,51BeGBGztB2kquqD5ZYjWYJK9_uPy0fVKFFR3sduioBq1A,4,89,100,4,14,false,false,false,6058,29,1,6,6,3047,3857,3109,3105,2055,1029,3364,55
4375037263,P1E1bnddytj7wfGT3PEcPxwSPEDIGe1Ytn6QKNCP4dIBLw,5,2,100,11,4,false,false,false,7646,34,3,10,3,1412,3071,2055,1029,0,3047,3364,18
4375037263,kZmhKXuHPAL6vyBFndEfM75o935B0YEChAel_Rq2boyQierZFgiaGeW7,6,98,200,4,12,false,false,false,11327,125,8,3,15,3748,2031,3143,3047,1054,0,3340,26
4375037263,NaMRxSWqXoKvrQKd3Kci0BBmRMB1H7ZsmFSbQW4Ky6QYmw,7,80,200,3,4,false,false,false,9123,118,6,5,12,3071,3142,0,2033,1036,3117,3340,19
4375037263,TtIByl6Ohj4tX6UUNAPj4X5IY-iAtmT-sqThn8ClBUM0LKg,8,111,200,4,14,false,false,false,6278,21,0,4,20,3860,3193,2055,3024,3111,0,3364,40
4375037263,isLtnlAOfzdWr8RY--lAxVxTmr-9-sPBccNPAs2JnDQPxw,9,31,200,12,4,false,true,false,13793,177,15,1,17,3030,3905,1056,3108,3020,3089,3364,14
4375037263,YweBneAYSrqdzx8jJ5CYt2QGQQN_YxT6METPCeb1L3IYv_w,10,64,200,4,11,true,false,false,13743,60,14,3,12,1412,3077,2055,3071,3047,3026,3340,27
4371959113,Y_Xl-ZIkkLimq9MvKoWMtR2ON_EdN8FWSCaILOMCoWr3VBc,1,13,100,12,4,false,false,false,7576,129,2,4,8,3027,3070,3020,3802,2055,0,3340,17
4371959113,IESEilWRUhoh238hyPQbNgNbsM4ke71F_kvcWWa2zBqMKnU,2,163,100,4,11,false,false,false,10248,21,10,4,8,1402,1058,2055,3102,3020,1058,3364,28
4371959113,HnfR9SyhM2OHxCGn-1XRaqqsueyLiTwfOWh4IzI9h0hzObk,3,157,100,14,4,true,false,false,11695,181,8,3,5,0,1018,3046,1054,3006,3091,3363,15
4371959113,NaMRxSWqXoKvrQKd3Kci0BBmRMB1H7ZsmFSbQW4Ky6QYmw,4,21,100,7,4,false,false,true,11880,171,12,3,5,1055,2421,3508,1055,3006,3031,3363,10
4371959113,TtIByl6Ohj4tX6UUNAPj4X5IY-iAtmT-sqThn8ClBUM0LKg,5,89,100,4,14,false,false,false,6407,21,1,4,13,3860,3050,2420,1031,3111,1033,3364,31
4371959113,uzPCRrcUhYtXyxp_lNKcu-MwhRKWn-nA_l1ETevFTgzuR1Q,6,111,200,4,14,false,false,false,5538,25,3,4,4,3859,3117,3193,3105,2055,0,3364,34
4371959113,ghVpEuu2FgDOzKkaQ5t4-ijicxk0c9kyKEvWCAKkthmOT_XcPiwjygfz,7,82,200,4,12,false,false,false,6851,138,2,7,2,3151,3152,2055,0,1001,0,3363,10
4371959113,-LGkqXOrIcNzi3BwkuPuzQCfvzmBg4fawND-WSDCNVyxVUiBRpGj9TUq,8,35,200,11,14,false,false,false,5716,19,4,12,3,3077,0,0,0,1400,3006,3364,12
4371959113,xHFJslO2VqJFtcsFIefC77AQmxjoUCuY4Z0TCwGpa8nlJTo,9,523,200,4,1,false,false,false,5759,117,1,6,2,3006,2055,1055,1055,3508,1042,3363,6
4371959113,V-Ef_eulWTixMm9tOChgG3z2yojsCdPplf6HMrDuB9Uv5Q,10,68,200,14,4,false,false,false,8211,117,7,4,2,1056,3020,1026,3151,1052,3191,3340,12
4371697075,4JuA61U4OrEkLmBXcrLY5QU8Il74RgVbcI3oqoHzhSUZyfk,1,235,100,4,21,false,false,false,6384,9,2,0,16,1037,3864,3179,3134,3158,2055,3364,31
4371697075,51xKgnYIEk28FidB_GxjemR-hkSG03Fwg6ce1gxsDDcVQQ,2,236,100,4,7,false,false,false,9119,139,6,1,9,1055,3508,1055,3031,1018,2422,3363,12
4371697075,GhzkDgCK_Vw-nPohTNgSaMKe9ubxybjqd2eAUwxj-f3P8Q,3,4,100,4,14,true,false,false,7629,100,2,4,16,3027,3020,0,1052,1027,0,3363,15
4371697075,lFP8QwnWssBoKG1VjrmHGUY_50y6gy_eHSKi32k_uKwFPcM,4,245,100,11,4,false,false,true,9894,22,8,2,8,1402,3152,3057,3111,3113,1026,3364,16
4371697075,8Aqa_Cfs5lGGPr3NntrYC8ekvVibgTOxkYfC4kG1pM52OA,5,2,100,4,12,false,false,false,9434,152,6,2,4,3812,0,3047,1033,3071,0,3340,15
4371697075,K4_qgz8feIVx6f8lruav07JOgdNEPttmDljDz16gmsb7dw,6,131,200,12,4,false,false,false,7869,140,4,5,1,3157,3152,0,1056,3111,1056,3340,12
4371697075,1OU75xFjNm9tCLTiC8sFQrvoiS8OzigcOA9mrvN1N9YEo8x-g_PHwfQe,7,60,200,4,11,false,false,false,5310,9,0,5,3,1402,3020,1082,2055,0,0,3364,19
4371697075,4Ei4o-uRC58manE1pfDd6hvLUsJo_lllTZRrYDOYZjPIjqw,8,875,200,4,12,false,false,false,6865,126,3,7,3,2424,3111,3078,1028,1054,1028,3340,13
4371697075,NaMRxSWqXoKvrQKd3Kci0BBmRMB1H7ZsmFSbQW4Ky6QYmw,9,523,200,7,4,false,false,false,6535,154,1,3,2,1055,3508,1055,3006,1038,0,3363,14
4371697075,TtIByl6Ohj4tX6UUNAPj4X5IY-iAtmT-sqThn8ClBUM0LKg,10,201,200,4,3,false,false,false,3915,28,0,4,2,3855,3050,2055,3111,0,0,3364,16
4370096692,KWpGZEJpK0NtFPJOgTaahBMgExpfSqOoxIGDMGhfKH9QBQ,1,119,100,4,7,false,false,false,11010,123,8,7,4,3072,2421,3006,3031,3086,1055,3363,15
4370096692,GUM2hZpPublza1Oek6nG4k5U6g26ZYz2Qsgean2fSm7sdEY,2,131,100,14,4,false,false,false,8773,113,6,4,5,3089,3802,1026,1001,1052,3041,3364,16
4370096692,iO8yWx4l3qpEsuBixR3_eHqQkMjJhFTAXQINnpfc4bknFkU,3,4,100,14,4,false,false,false,8672,158,1,3,4,3157,2033,3047,3113,3027,0,3340,16
4370096692,TtIByl6Ohj4tX6UUNAPj4X5IY-iAtmT-sqThn8ClBUM0LKg,4,111,100,4,14,false,false,false,5779,26,2,6,10,3859,3050,0,3111,3067,1029,3364,31
4370096692,i_WtdiUp1qd1hDqGTL1WsTZ2r9k8lzJprdiP2szSENpCg1c,5,20,100,4,11,false,false,false,8278,19,2,5,9,2055,3152,3047,1028,1413,1031,3364,20
4370096692,n51OprT2oMzPkTt-fG1RZA8drjkVv47jHu8DdrW0iI3s7Bk,6,122,200,12,4,false,false,false,7150,147,1,7,6,2033,3071,1054,3111,3024,1028,3340,10
4370096692,iWtATMWlxFC-ia_2Qs03q1HMqWGtyPwJvX7OZCHX150e5pU,7,43,200,12,4,false,false,false,7433,113,2,5,14,3020,3030,3114,3113,1082,1056,3364,26
4370096692,ZLxtRum-lxzsh76YABYU5UJ_jU5ZgYEzr45De5ajuV9JUes,8,25,200,4,14,false,false,false,7175,25,3,4,17,3504,3853,3117,2424,3174,1033,3364,30
4370096692,UIEO9-rlva-oC4OdM_fosQIKNW_4MTxdYjOynBaXIDlfm9g,9,11,200,11,4,true,false,false,15626,92,19,2,3,3091,1028,3053,3124,3111,1419,3363,28
4370096692,NT0iaiuW2ib-xHZw8UnFK7QAMgK4GbIM1v_QPxSHgYlqFc0,10,44,200,7,3,false,false,false,6457,53,0,1,20,3050,3109,3859,2055,0,1001,3364,22
4508408940,p6wdv1kcLSVbdK1DRLW6WoX_BrKZsp1JSr7-YArGWwP5DkQ,1,235,100,1,4,false,false,false,5078,42,1,4,0,3009,3863,0,0,1055,3179,3364,15
4508408940,P5oU9dy7N59uaVHhQAYA7nbBFZllXVZubO2BuWSgUyWOUTk,2,3,100,3,4,false,false,false,4633,76,0,7,2,3193,1056,0,3111,0,0,3340,11
4508408940,vI_8cNvNSj-V9j9qEeRTTfivvxuwKxjGraPL2uuZuozVSUpGPjdNYmSY,3,39,100,4,14,false,false,false,7182,135,2,4,2,3153,2033,3111,1043,1042,1057,3340,6
4508408940,w8gZ0uDQ043lpThU0-Flfdctru5sLaBJ7h1PqcAGGlBPkU4,4,245,100,11,4,false,false,false,6978,30,3,3,0,1402,3113,1001,0,2055,3152,3364,17
4508408940,Iej_EzXmDBxxE9FUCFWDMpXhrhuxA04KVXFY5KU5PENvszSck_NI_JnV,5,98,100,12,4,false,false,false,3585,27,0,2,0,1054,1054,3111,3751,0,0,3340,7
4508408940,5MRjZXEWN2FVUVtVgYlVRyxTqLll713h4l1NN45uQXVI9gM,6,110,200,4,7,true,false,false,9629,149,8,1,4,3142,2033,0,3179,3009,3134,3363,18
4508408940,tKi5-ViYy1YrtQ-EYnTu6pbySzXnnjlyRMI8poBvy4JNqmA,7,9,200,4,11,false,false,false,7848,24,2,0,4,3157,3020,1402,2055,0,0,3330,36
4508408940,L11ikzi4XKZm6mA6tkdjG6QrNySikE97vfhrBkDB04wnU4Y,8,25,200,4,14,false,false,false,6339,15,0,0,11,0,3853,3157,3117,3067,1029,3364,30
4508408940,BlQYnIrS79b-ipB9RVmCt80dhE-Y-nb8CTvkjI_EOsJZ4bk,9,75,200,12,4,false,false,true,9554,156,4,2,2,1054,3800,3047,3078,0,0,3340,6
4508408940,QdMfeGWwXzKzdiyPd12EHBN_q8XyTVLaBB1MNjUUA43SCIg,10,268,200,4,12,false,true,false,9232,140,6,3,1,1056,3115,3157,2055,1052,3020,3363,17
4504368286,Uk-Rj2KZSBGmAlIINzwnJN9OkSO0AwC0D30ulQwGj6qBAkqYkeXHV5X0,1,121,100,4,11,false,false,false,16944,86,9,4,13,1412,3071,3147,3814,3026,3111,3364,39
4504368286,qcU-NZMOWN9EqHErgRxuRBwy3xtLdCaBRR8tCKx4oZd21g,2,134,100,4,12,false,false,false,17607,253,14,7,8,3135,3030,3089,3020,3151,3108,3363,28
4504368286,glfOpxfWCshHhIZ--nrGWid7HDDMthePitxCwhD0xqBMGy4,3,266,100,4,12,false,false,false,15683,211,7,8,14,3053,3812,3071,3111,3026,3067,3340,41
4504368286,3kqg16WJIRAwLSgNKg2Mb3xHtL3JxDgcIPtmfA3MGWPEEZOqeh5g6C7u,4,875,100,4,14,false,false,false,9833,62,4,8,7,2055,3857,3009,3193,2421,3742,3364,91
4504368286,F4CIl5P2gtXTL4bVa8Fb1m64JyihYLU4B1HEFKy6g6oyESk,5,145,100,4,3,false,false,false,11181,184,1,12,7,3124,3042,2055,3115,0,3006,3363,67
4504368286,DlYnCyoOm2A3iIbQFtlOhvFWTQw_7BsvBF5afXMUCwAmCDajUUnsBR_P,6,39,200,4,12,false,false,false,14719,211,9,15,8,3153,3071,3052,3078,3123,3047,3340,17
4504368286,C6TKTuEc7vIBC1br7eQ0TkbgGODifcWJdenmX5hdJo5AKA,7,222,200,4,21,false,false,true,22242,334,13,6,15,3085,3095,3006,3031,3094,3072,3363,34
4504368286,zQKxzBbgLPw3-NLKz4V5_zNxEXVyYEHdr2Mawdoz4yrujA,8,117,200,4,7,false,false,false,10918,11,2,7,30,3107,2065,0,3853,3158,3504,3364,81
4504368286,jwuK07cLCeNC0y7V8zrbOM94_ShpmCRJ1WqNzKigpxgoVw,9,60,200,11,4,true,false,false,12502,75,9,4,8,1402,3020,2055,3135,3151,0,3364,55
4504368286,QdMfeGWwXzKzdiyPd12EHBN_q8XyTVLaBB1MNjUUA43SCIg,10,68,200,4,21,false,true,false,13448,189,6,3,16,3157,2421,3151,0,3089,3111,3363,47
4503154246,LYMaJ-6ZQCOtscQMr0mmeD78uleD6CYvy0IrQIb8G6QSHA,1,240,100,12,4,false,false,false,16082,215,13,2,12,1055,3153,3111,3071,3052,3812,3340,19
4503154246,LCltchYQSM7FNGnBFpaATPUWxWc77agKNVW9o6bfFv6b_A,2,111,100,4,14,false,true,false,8530,25,2,6,16,3193,3117,3109,3105,3860,2055,3364,74
4503154246,2CighzLeHr1bbR-UDcFKOL5atn2sJv5Y1iJSod83D5jNnh8,3,56,100,11,4,false,false,false,13973,49,9,6,8,1412,2420,3047,3071,3091,3147,3364,55
4503154246,LCDR38xAa0a5-5gRezHU1hplSRug1snRKyzgLwfUdvnuEg,4,429,100,4,7,true,false,false,13314,198,6,6,9,3085,3124,3153,3155,1038,3006,3363,47
4503154246,pMLyPZ5CpJHpm04E3HCw9B43jWEu2GL6QWUsayQeJ5UXsQ,5,34,100,4,12,false,false,false,14840,222,10,3,6,3191,3040,3089,3041,3020,3027,3363,28
4503154246,8Cv8IX2_xmSLm5AY2Hr_TYMZ8jan39uSHhSMhmLFWNwFwBU,6,64,200,11,4,false,false,false,11432,29,8,9,9,2055,1033,3742,3053,3047,1412,3340,28
4503154246,QdMfeGWwXzKzdiyPd12EHBN_q8XyTVLaBB1MNjUUA43SCIg,7,38,200,4,12,false,false,false,10984,211,3,7,4,3040,2421,1054,3191,3020,3027,3363,25
4503154246,AuirdgDZBQ8keu40qMeV8ziP_QZ2VIGQ5Qgv36vbhwCi7w,8,8,200,12,4,false,false,false,14552,247,7,5,6,3089,3152,3108,3020,3151,3113,3363,20
4503154246,12aNuJLvSnEW7Hlp4i9XMkXz9dgs1d2c8viVoYDDU2peg12i3JHIatum,9,555,200,4,14,false,false,false,9194,52,3,11,4,3857,3026,3133,3117,3179,1036,3364,79
4503154246,UAVZ2Xn-j4YiYX7hEOo-QbGPu2CtxSBPlWgRAkoP8yrGQVc,10,498,200,4,7,false,false,false,10276,175,2,8,6,1055,1018,3508,3047,3094,1038,3363,20
4502095904,77cdL8pSrvfJTNXuqUcwIWmt4LO5wVb4zoJCJYhfIU2AoZQhA7TO7uxF,1,134,100,4,12,false,false,false,10903,169,6,5,7,1056,1058,3285,3020,3916,3135,3363,7
4502095904,ZIS3jHMPbTcMfdF4DE1XuDw4iFU7jQXNjuzd6MDcWkZl7Q,2,84,100,4,12,false,true,false,10466,182,4,1,6,1054,3157,1058,3020,0,3146,3340,22
4502095904,R9YgnxMI7IGxhAAJTDB69haUsk25RXQtOEzUbKJylUS-pJXayyEV9QuS,3,412,100,4,14,false,false,false,8307,22,2,3,17,3857,3050,0,3109,3117,3801,3364,44
4502095904,DGWJAwYGG97Q2YgaDKgYNBtv177noD6-USQDwb2AWxGPHw,4,203,100,4,11,true,false,false,12243,52,9,0,5,1412,3006,3031,3046,3105,2055,3364,35
4502095904,-DnP49c80OLYuTRJXWPd7OOx2gdBoEpvRGT5gJW7OUAHFuM,5,429,100,4,7,false,false,false,12573,199,7,1,10,3153,3046,1053,3085,3006,1055,3363,22
